Company Name: MARKET PURCHASE
Phone No: 9894404450


Stock Summary Report
Dated: 06/09/2026 - 06/09/2026
Total Stock Value: 461023.1


Name,Batch No.,Item Code,Purchase Price,Selling Price,Stock Quantity,Stock Value,Item Category Name,MRP,batch no.,exp. date,mfg date
MUSAMBI,19/02/26,"",600.0,700.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,04/01/26,"",350.0,450.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,12/04/26,"",300.0,400.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,13/12/2025,"",200.0,350.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,Batch #1,"",400.0,500.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,14/12/2025,"",250.0,350.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,19/12/25,"",450.0,550.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,16/04/26,"",350.0,450.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,20/04/26,"",750.0,800.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,30/04/26,"",800.0,850.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,06/06/26,"",1050.0,1150.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,08/06/26,"",34.0,36.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,09/06/26,"",900.0,950.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,12/06/26,"",650.0,700.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,13/06/26,"",700.0,750.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,01/08/2026,"",300.0,450.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,26/12/25,"",300.0,350.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,11/02/26,"",12.0,16.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSAMBI,16/02/26,"",450.0,500.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSHROOM,04/01/26,"",46.0,55.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSHROOM,26/02/26,"",40.0,50.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSHROOM,Batch #1,"",50.0,55.0,0.0 PKT,0.0,FRUITS,0.0,"","",""
MUSKMELON,27/03/26,"",450.0,500.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,07/05/26,"",750.0,850.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,21/06/26,"",750.0,700.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,26/01/26,"",500.0,580.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,30/01/26,"",500.0,550.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,03/02/26,"",550.0,600.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,24/01/26,"",550.0,600.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,04/02/26,"",600.0,650.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,07/03/26,"",650.0,700.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,08/12/25,"",550.0,650.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,Batch #1,"",0.0,0.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,22/12/25,"",800.0,850.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,26/12/25,"",850.0,900.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,10/12/25,"",700.0,800.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,26/04/26,"",900.0,970.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,27/04/26,"",900.0,950.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,02/05/26,"",850.0,900.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,7/6/26,"",650.0,700.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,21/06/26.,"",650.0,750.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,17/01/26,"",600.0,650.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
MUSKMELON,13/12/2025,"",750.0,800.0,0.0 PCS,0.0,FRUITS,0.0,"","",""
NABATI,,880075882373,100.0,105.0,0.0 PCS,0.0,"",0.0,"","",""
NANNARI SARBARH NANMA ,31/05/26,357454257034,70.0,80.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
NANNARI SARBARH NANMA ,Batch #1,357454257034,55.0,65.0,28.0 PCS,1540.0,SYRUP,0.0,"","",""
NASHVILLE SAUCE MIX,Batch #1,933137798531,341.2,385.0,10.0 PCS,3412.0,FROZEN,0.0,"","",""
NUTELLA ,,485911316451,360.68,400.0,0.0 PCS,0.0,accessories,0.0,"","",""
OCCEAN BEER MUG 330ML,Batch #1,890033276539,90.0,150.0,0.0 PCS,0.0,GLASS,0.0,"","",""
OCCEAN PALOOD MUG 420ML,,89903131072,89.0,130.0,0.0 PCS,0.0,GLASS,0.0,"","",""
ONION 1KG,11/1/26,"",31.0,31.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,11/1/26.,"",26.0,31.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,25/08/26,"",50.0,55.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,28/02/26,"",20.0,26.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,26/08/26,"",44.0,50.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,07/03/26,"",20.0,24.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,Batch #1,"",22.0,28.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,17/12/2025,"",30.0,36.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,20/12/25,"",28.0,32.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,21/04/26,"",19.0,25.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,19/05/26,"",16.0,21.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,13/12/2025,"",25.0,30.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,31/05/26,"",18.0,23.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,8/7/26,"",35.0,40.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,14/06/26,"",32.0,37.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,15/08/26,"",45.0,42.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ONION 1KG,05/09/26,"",55.0,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ORANGE,25/02/26,307061220982,30.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ORANGE,Batch #1,307061220982,50.0,55.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ORANGE,03/03/26,307061220982,25.0,30.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ORANGE,07/03/26,307061220982,40.0,45.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ORANGE,16/03/26,307061220982,45.0,50.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
ORIEO BOX,Batch #1,156962500751,1030.0,1075.0,3.0 PCS,3090.0,CHOCOLATE,0.0,"","",""
PALM OIL ,27/12/25,"",1160.0,1200.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,15/02/26,"",1230.0,1270.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,22/01/26,"",1190.0,1240.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,26/01/26,"",1210.0,1250.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,03/02/26,"",1060.0,1120.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,30/01/26,"",1240.0,1280.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,23/02/26,"",1220.0,1270.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,08/03/26,"",1250.0,1280.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,17/12/2025,"",1150.0,1200.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,16/03/26,"",1130.0,1180.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,17/04/26,"",1140.0,1170.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,12/1/26,"",1160.0,1200.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,10/7/26,"",1390.0,1440.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,13/12/2025,"",1170.0,1220.0,0.0 BOX,0.0,OIL,0.0,"","",""
PALM OIL ,Batch #1,"",1190.0,1230.0,3.0 BOX,3570.0,OIL,0.0,"","",""
PANEER FINGERS,,635393771393,393.76,410.0,0.0 PCS,0.0,"",0.0,"","",""
PANEER KG,Batch #1,73093111534,350.0,370.0,-2.0 PCS,-700.0,CHEESE,0.0,"","",""
PANEER KG,28/07/26,73093111534,265.0,280.0,7.0 PCS,1855.0,CHEESE,0.0,"","",""
PANEER MOMOS,Batch #1,851510500190,177.45,188.0,2.0 PCS,354.9,FROZEN,0.0,"","",""
PANEER MOMOS,31/07/26,851510500190,330.0,247.0,0.0 PCS,0.0,FROZEN,0.0,"","",""
PANEER MOMOS,15/8/26,851510500190,146.0,196.0,21.0 PCS,3066.0,FROZEN,0.0,"","",""
PANEER PATTY,Batch #1,774277962295,372.76,488.0,4.0 PCS,1491.04,"",0.0,"","",""
PAPER CUP 250ML,02/04/26,940552501935,49.0,55.0,0.0 PCS,0.0,CUP,0.0,"","",""
PAPER CUP 250ML,07/03/26,940552501935,45.0,55.0,0.0 PCS,0.0,CUP,0.0,"","",""
PAPER CUP 250ML,Batch #1,940552501935,47.2,55.0,0.0 PCS,0.0,CUP,0.0,"","",""
PAPER CUP 250ML,06/02/26,940552501935,39.0,55.0,423.0 PCS,16497.0,CUP,0.0,"","",""
PAPER CUP 250ML,7/6/26,940552501935,110.0,130.0,0.0 PCS,0.0,CUP,0.0,"","",""
PAPER PLATE NO 6,02/04/26,189438345576,16.0,21.0,0.0 PCS,0.0,PLATE,0.0,"","",""
PAPER PLATE NO 6,13/04/26,189438345576,14.0,20.0,0.0 PCS,0.0,PLATE,0.0,"","",""
PAPER PLATE NO 6,21/06/26,189438345576,13.5,18.0,0.0 PCS,0.0,PLATE,0.0,"","",""
PAPER PLATE NO 6,Batch #1,189438345576,15.0,20.0,27.0 PCS,405.0,PLATE,0.0,"","",""
PAPER PLATE NO 7,02/04/26,906294854988,20.0,25.0,0.0 PCS,0.0,PLATE,0.0,"","",""
PAPER PLATE NO 7,12/04/26,906294854988,18.0,25.0,0.0 PCS,0.0,PLATE,0.0,"","",""
PAPER PLATE NO 7,Batch #1,906294854988,19.0,25.0,34.0 PCS,646.0,PLATE,0.0,"","",""
PAPPAYA,10/1/26,"",32.0,28.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,10/1/26.,"",28.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,27/12/25,"",27.0,30.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,08/12/25,"",25.0,30.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,18/02/26,"",30.0,32.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,26/02/26,"",30.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,Batch #1,"",0.0,0.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,18/04/26,"",20.0,28.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,20/06/26,"",40.0,45.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,28/04/26,"",15.0,22.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,13/04/26,"",20.0,25.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,29/07/26,"",35.0,40.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PAPPAYA,05/09/26,"",48.0,52.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PARCEL COVER 4*6,Batch #1,915634578798,30.0,45.0,51.0 PCS,1530.0,PACKING,0.0,"","",""
PARCEL COVER 6*8,26/02/26,357173194807,46.0,58.0,0.0 PCS,0.0,PACKING,0.0,"","",""
PARCEL COVER 6*8,Batch #1,357173194807,50.75,58.0,28.0 PCS,1421.0,PACKING,0.0,"","",""
PARCEL COVER 6*8,09/06/26,357173194807,48.0,60.0,1.0 PCS,48.0,PACKING,0.0,"","",""
PARCEL COVER 7*9,28/12/25,630115818555,54.66,70.0,0.0 PCS,0.0,PACKING,0.0,"","",""
PARCEL COVER 7*9,27/03/26,630115818555,63.03,80.0,19.0 PCS,1197.57,PACKING,0.0,"","",""
PARCEL COVER 7*9,06/04/26,630115818555,75.55,85.0,0.0 PCS,0.0,PACKING,0.0,"","",""
PARCEL COVER 7*9,26/02/26,630115818555,47.0,70.0,0.0 PCS,0.0,PACKING,0.0,"","",""
PARCEL COVER 7*9,Batch #1,630115818555,55.0,70.0,-3.0 PCS,-165.0,PACKING,0.0,"","",""
PARCEL COVER 7*9,17/04/26/,630115818555,65.61,80.0,0.0 PCS,0.0,PACKING,0.0,"","",""
PASSION FRUIT 2LTR SQUSH,,828580227923,360.0,390.0,3.0 PCS,1080.0,accessories,0.0,"","",""
PASSION FRUIT 750ML SQUSH,,216204917766,136.5,180.0,11.0 PCS,1501.5,accessories,0.0,"","",""
PASSION FRUIT SQUASH 1L,Batch #1,7417939342690,210.0,240.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
PASSION FRUIT SQUASH 1L,03/03/26,7417939342690,178.5,210.0,6.0 PCS,1071.0,SYRUP,0.0,"","",""
PASTA,29/01/26,"",60.0,65.0,0.0 KGS,0.0,NOODLES,0.0,"","",""
PASTA,03/02/26,"",60.0,65.0,0.0 KGS,0.0,NOODLES,0.0,"","",""
PASTA,13/05/26,"",69.0,74.0,0.0 KGS,0.0,NOODLES,0.0,"","",""
PASTA,09/03/26,"",4.0,5.0,0.0 KGS,0.0,NOODLES,0.0,"","",""
PASTA,Batch #1,"",60.0,65.0,0.0 KGS,0.0,NOODLES,0.0,"","",""
PASTA,13/03/26,"",65.0,70.0,0.0 KGS,0.0,NOODLES,0.0,"","",""
PASTA,06/03/26,"",65.0,70.0,40.0 KGS,2600.0,NOODLES,0.0,"","",""
PASTA MASALA,01/03/26,631428701990,252.0,270.0,5.0 PCS,1260.0,MASALA POWDER,0.0,"","",""
PASTA MASALA,Batch #1,631428701990,240.0,270.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
PEANUT BURFI,Batch #1,926133107435,38.0,40.0,8.0 PCS,304.0,NUTS,0.0,"","",""
PEANUT ROASTED,Batch #1,648201112185,155.0,200.0,1.0 PCS,155.0,"",0.0,"","",""
PELMET PLATE NO 7,,759641620590,15.0,30.0,6.0 PCS,90.0,accessories,0.0,"","",""
PEPPER POWDER EAGLE 500G,14/1/26,8939131822972,160.0,200.0,2.5 PCS,400.0,MASALA POWDER,0.0,"","",""
PEPPER POWDER EAGLE 500G,07/03/26,8939131822972,80.0,105.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
PEPPER POWDER EAGLE 500G,Batch #1,8939131822972,73.0,105.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
PEPPER POWDER EAGLE 500G,28/07/26,8939131822972,257.25,285.0,4.0 PCS,1029.0,MASALA POWDER,0.0,"","",""
PEPPER POWDER EAGLE 500G,28/07/260,8939131822972,160.0,170.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
PEPPER POWDER EAGLE 500G,05/04/26,8939131822972,77.5,105.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
PERI PERI SPRINKLER ,24/12/25,602549414290,108.0,189.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
PERI PERI SPRINKLER ,18/04/26,602549414290,134.4,189.0,0.0 PCS,0.0,MASALA POWDER,0.0,"","",""
PERI PERI SPRINKLER ,31/07/26,602549414290,200.0,220.0,1.0 PCS,200.0,MASALA POWDER,0.0,"","",""
PERI PERI SPRINKLER ,Batch #1,602549414290,134.4,189.0,32.0 PCS,4300.8,MASALA POWDER,0.0,"","",""
PINAPPLE JELLY,,202079683131,140.0,180.0,1.0 PCS,140.0,accessories,0.0,"","",""
PINEAPPLE ,27/03/26,"",33.0,38.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,04/04/26,"",35.0,40.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,21/06/26,"",43.0,48.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,13/04/26,"",38.0,43.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,03/03/26,"",55.0,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,08/12/25,"",30.0,35.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,Batch #1,"",0.0,0.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,13/12/2025,"",40.0,47.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,16/12/25,"",45.0,50.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,30/01/26,"",40.0,45.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,03/06/26.,"",65.0,70.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,03/06/26,"",55.0,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,10/02/26,"",50.0,55.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,15/08/26,"",58.0,63.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE ,09/03/26,"",60.0,65.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PINEAPPLE CRUSH 700ML,,499711492312,150.0,160.0,0.0 PCS,0.0,accessories,0.0,"","",""
PINEAPPLE MOJITO MANAMA 750ML,07/03/26,8906000484777,245.0,280.0,15.0 PCS,3675.0,SYRUP,0.0,"","",""
PINEAPPLE MOJITO MANAMA 750ML,Batch #1,8906000484777,242.0,260.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
PISTA SYRUP JOANN,16/01/26,"",190.0,210.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
PISTA SYRUP JOANN,03/02/26,"",220.0,230.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
PISTA SYRUP JOANN,04/02/26,"",190.0,210.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
PISTA SYRUP JOANN,03/02/26.,"",190.0,210.0,0.0 PCS,0.0,SYRUP,0.0,"","",""
PISTA SYRUP JOANN,Batch #1,"",130.0,180.0,24.0 PCS,3120.0,SYRUP,0.0,"","",""
"PIZZA ,PASTA SAUCE",15/02/26,248376546303,140.0,170.0,0.0 PCS,0.0,SAUCE,0.0,"","",""
"PIZZA ,PASTA SAUCE",26/01/26,248376546303,162.75,200.0,0.0 PCS,0.0,SAUCE,0.0,"","",""
"PIZZA ,PASTA SAUCE",10/12/25,248376546303,127.05,170.0,0.0 PCS,0.0,SAUCE,0.0,"","",""
"PIZZA ,PASTA SAUCE",Batch #1,248376546303,127.05,160.0,25.0 PCS,3176.25,SAUCE,0.0,"","",""
PLASTIC 3 IN ONE,,520678246627,60.0,99.0,2.0 PCS,120.0,accessories,0.0,"","",""
PLASTIC COVER 13*16,Batch #1,573412587466,15.0,20.0,7.0 PCS,105.0,accessories,0.0,"","",""
PLASTIC COVER 9*12,Batch #1,597046044273,10.0,15.0,0.0 PCS,0.0,accessories,0.0,"","",""
PLASTIC CUP 300ML,Batch #1,"",120.0,140.0,0.0 PCS,0.0,GLASS,0.0,"","",""
PLASTIC CUP 300ML,17/04/26,"",275.0,300.0,0.0 PCS,0.0,GLASS,0.0,"","",""
PLASTIC CUP 300ML,02/05/26,"",150.0,170.0,0.0 PCS,0.0,GLASS,0.0,"","",""
PLASTIC STROW BIG ,Batch #1,"",10.0,15.0,54.0 PKT,540.0,STROW,0.0,"","",""
PLASTIC STROW SMALL ,Batch #1,"",8.0,15.0,63.0 PKT,504.0,STROW,0.0,"","",""
PLATE NO 2,,695044022500,80.0,100.0,6.0 PCS,480.0,accessories,0.0,"","",""
POMEGRANATE,27/12/25,"",70.0,75.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,28/12/25,"",73.0,78.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,25/03/26,"",95.0,100.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,10/02/26.,"",74.0,80.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,11/012/26,"",93.0,98.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,12/02/26,"",90.0,95.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,05/01/26,"",73.0,80.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,10/02/26,"",95.0,100.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,07/01/26,"",80.0,85.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,08/01/26,"",90.0,100.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,10/1/26,"",65.0,75.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,17/02/26,"",110.0,120.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,18/02/26,"",100.0,105.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,24/01/26,"",80.0,90.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,26/01/26,"",84.62,95.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,05/04/26,"",30.0,45.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,10/05/26,"",600.0,750.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,11/05/26,"",400.0,550.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,08/04/26,"",880.0,920.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,20/02/26,"",115.0,120.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,12/04/26,"",53.33,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,25/02/26,"",100.0,110.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,25/02/26.,"",100.0,110.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,24/03/26,"",730.0,800.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,17/04/26.,"",50.0,65.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,14/04/26,"",65.0,50.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,16/12/25,"",45.0,60.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,Batch #1,"",60.0,70.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,16/12/25-2,"",70.0,80.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,20/12/25,"",78.0,82.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,26/12/25,"",75.0,80.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,13/03/26,"",1150.0,1200.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,22/03/26,"",680.0,780.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,22/04/26,"",780.0,880.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,19/04/26,"",770.0,850.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,21/04/26,"",750.0,800.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,26/04/26,"",750.0,850.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,02/05/26,"",800.0,850.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,30/04/26,"",830.0,900.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,17/04/26,"",800.0,850.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,24/06/26,"",500.0,600.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,29/07/26,"",650.0,700.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,08/06/26,"",550.0,650.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,10/7/26,"",850.0,900.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POMEGRANATE,24/0326,"",700.0,800.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
PORI AVAL ,Batch #1,438316465895,42.0,62.0,0.0 PCS,0.0,AVAL,0.0,"","",""
POTATO 1KG,16/01/26,"",22.0,30.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POTATO 1KG,24/03/26,"",25.0,25.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POTATO 1KG,10/03/26,"",16.0,25.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POTATO 1KG,Batch #1,"",19.23,25.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POTATO 1KG,27/03/26,"",18.0,25.0,0.0 KGS,0.0,FRUITS,0.0,"","",""
POTATTO CHEESE SHOTS,,678774466074,299.24,310.0,-1.0 PCS,-299.24,CHEESE,0.0,"","",""
POTATTO SMILES,,"",351.08,360.0,0.0 KGS,0.0,accessories,0.0,"","",""
PRINTER ROLL PAPPER ,Batch #1,884415644138,42.0,55.0,10.0 PCS,420.0,PRINTER PAPPER,0.0,"","",""
PULP  STRAWBERRY 1.5 KG,Batch #1,869334788452,300.0,342.0,0.0 PCS,0.0,PULP,0.0,"","",""
PULP AVOCADO 1.5KG,20/06/26,"",350.0,407.0,3.0 PCS,1050.0,PULP,0.0,"","",""
PULP AVOCADO 1.5KG,Batch #1,"",333.33,407.0,0.0 PCS,0.0,PULP,0.0,"","",""
PULP CHIKKU 1.5KG,20/06/26,"",215.0,258.0,10.0 PCS,2150.0,PULP,0.0,"","",""
PULP CHIKKU 1.5KG,Batch #1,"",220.42,258.0,0.0 PCS,0.0,PULP,0.0,"","",""
PULP GUAVA 1.5KG,Batch #1,"",210.0,265.0,0.0 PCS,0.0,PULP,0.0,"","",""
PULP GUAVA 1.5KG,BATCH#2,"",210.0,265.0,0.0 PCS,0.0,PULP,0.0,"","",""
PULP MANGO 1.5KG,Batch #1,"",245.0,296.0,8.0 PCS,1960.0,PULP,0.0,"","",""
PULP STRWBERRY 1.5KG,Batch #1,"",290.0,345.0,6.0 PCS,1740.0,PULP,0.0,"","",""
